customer_id,order_id,order_date,product_name,product_category,quantity_sold,unit_price,location,Total_price,payment_method
7669,3375,2/26/2022,Home Security Camera,Electronics,5,150.00,New York,750.00,credit Card
7670,3376,2/26/2022,Gourmet Chocolate Box,Food,10,15.00,Chicago,150.00,Cash
7671,3377,2/26/2022,Smart Phone X,Electronics,4,500.00,Los Angeles,2000.00,PayPal
7672,3378,2/26/2022,Smart Phone X,Electronics,1,500.00,Houston,500.00,redit Card
7673,3379,2/26/2022,Sunglasses,Clothing,2,50.00,San Francisco,100.00,Cash
7674,3379,2/26/2022,Laptop Pro,Electronics,2,1000.00,New York,2000.00,PayPal
7675,3380,2/26/2022,Designer Jeans,Clothing,5,80.00,Los Angeles,400.00,redit Card
7676,3380,2/26/2022,Wireless Earbuds,Electronics,18,100.00,Los Angeles,1800.00,PayPal
7677,3381,2/26/2022,Organic Coffee Beans,Food,4,10.00,Chicago,40.00,Cash
7678,3381,2/26/2022,LED TV 4K,Electronics,5,800.00,Chicago,4000.00,PayPal
7679,3382,2/26/2022,Home Security Camera,Electronics,10,150.00,San Francisco,1500.00,PayPal
7680,3382,2/26/2022,Gaming Console,Electronics,1,400.00,New York,400.00,redit Card
7681,3382,2/26/2022,Handcrafted Jewelry,Clothing,3,200.00,Houston,600.00,credit Card
7682,3383,2/26/2022,Gourmet Chocolate Box,Food,10,15.00,San Francisco,150.00,Cash
7683,3384,2/26/2022,Smart Phone X,Electronics,4,500.00,New York,2000.00,PayPal
7684,3384,2/26/2022,Smart Phone X,Electronics,10,500.00,Los Angeles,5000.00,PayPal
7685,3384,2/26/2022,Sunglasses,Clothing,10,50.00,Chicago,500.00,redit Card
7686,3384,2/26/2022,Sunglasses,Clothing,15,50.00,Chicago,750.00,credit Card
7687,3385,2/26/2022,Fitness Tracker,Electronics,2,100.00,San Francisco,200.00,Cash
7688,3385,2/26/2022,Wireless Earbuds,Electronics,1,100.00,San Francisco,100.00,Cash
7689,3386,2/26/2022,LED TV 4K,Electronics,2,800.00,San Francisco,1600.00,PayPal
7690,3386,2/26/2022,Home Security Camera,Electronics,3,150.00,San Francisco,450.00,redit Card
7691,3387,2/26/2022,Gourmet Chocolate Box,Food,5,15.00,New York,75.00,Cash
7692,3387,2/26/2022,Smart Phone X,Electronics,4,500.00,New York,2000.00,PayPal
7693,3387,2/26/2022,Smart Phone X,Electronics,8,500.00,New York,4000.00,PayPal
7694,3388,2/26/2022,Sunglasses,Clothing,9,50.00,New York,450.00,redit Card
7695,3388,2/26/2022,Laptop Pro,Electronics,7,1000.00,Los Angeles,7000.00,PayPal
7696,3389,2/26/2022,Designer Jeans,Clothing,2,80.00,Los Angeles,160.00,Cash
7697,3390,2/26/2022,Wireless Earbuds,Electronics,10,100.00,Los Angeles,1000.00,PayPal
7698,3390,2/26/2022,Organic Coffee Beans,Food,25,10.00,Los Angeles,250.00,Cash
7699,3390,2/26/2022,LED TV 4K,Electronics,15,800.00,Los Angeles,12000.00,PayPal
7700,3391,2/26/2022,Home Security Camera,Electronics,24,150.00,Los Angeles,3600.00,PayPal
7701,3391,2/26/2022,Gaming Console,Electronics,20,400.00,Los Angeles,8000.00,PayPal
7702,3391,2/26/2022,Handcrafted Jewelry,Clothing,2,200.00,New York,400.00,redit Card
7703,3391,2/26/2022,Gourmet Chocolate Box,Food,2,15.00,New York,30.00,Cash
7704,3392,2/26/2022,Smart Phone X,Electronics,20,500.00,New York,10000.00,PayPal
7705,3392,2/26/2022,Smart Phone X,Electronics,18,500.00,New York,9000.00,PayPal
7706,3392,2/26/2022,Sunglasses,Clothing,10,50.00,New York,500.00,redit Card
7707,3393,2/26/2022,Sunglasses,Clothing,2,50.00,New York,100.00,Cash
7708,3394,2/26/2022,Fitness Tracker,Electronics,5,100.00,New York,500.00,redit Card
7709,3394,2/26/2022,Wireless Earbuds,Electronics,5,100.00,New York,500.00,redit Card
7710,3394,2/26/2022,LED TV 4K,Electronics,20,800.00,New York,16000.00,PayPal
7711,3395,2/26/2022,Home Security Camera,Electronics,2,150.00,Chicago,300.00,redit Card
7712,3395,2/26/2022,Gourmet Chocolate Box,Food,15,15.00,Chicago,225.00,Cash
7713,3396,2/26/2022,Smart Phone X,Electronics,2,500.00,Chicago,1000.00,PayPal
7714,3397,2/26/2022,Smart Phone X,Electronics,10,500.00,Chicago,5000.00,PayPal
7715,3397,2/26/2022,Sunglasses,Clothing,2,50.00,Chicago,100.00,Cash
7716,3398,2/26/2022,Laptop Pro,Electronics,10,1000.00,Chicago,10000.00,PayPal
7717,3398,2/26/2022,Designer Jeans,Clothing,20,80.00,Houston,1600.00,PayPal
7718,3398,2/26/2022,Wireless Earbuds,Electronics,2,100.00,Houston,200.00,Cash
7719,3398,2/26/2022,Organic Coffee Beans,Food,3,10.00,Houston,30.00,Cash
7720,3399,2/26/2022,LED TV 4K,Electronics,5,800.00,Chicago,4000.00,PayPal
7721,3399,2/26/2022,Home Security Camera,Electronics,4,150.00,Chicago,600.00,credit Card
7722,3399,2/26/2022,Gaming Console,Electronics,8,400.00,Chicago,3200.00,PayPal
7723,3399,2/26/2022,Handcrafted Jewelry,Clothing,9,200.00,Chicago,1800.00,PayPal
7724,3400,2/26/2022,Gourmet Chocolate Box,Food,7,15.00,Houston,105.00,Cash
7725,3401,2/27/2022,Smart Phone X,Electronics,2,500.00,Houston,1000.00,PayPal
7726,3401,2/27/2022,Smart Phone X,Electronics,10,500.00,Houston,5000.00,PayPal
7727,3401,2/27/2022,Sunglasses,Clothing,25,50.00,Chicago,1250.00,PayPal
7728,3402,2/27/2022,Sunglasses,Clothing,15,50.00,Chicago,750.00,credit Card
7729,3402,2/27/2022,Fitness Tracker,Electronics,24,100.00,Chicago,2400.00,PayPal
7730,3402,2/27/2022,Wireless Earbuds,Electronics,20,100.00,Chicago,2000.00,PayPal
7731,3403,2/27/2022,LED TV 4K,Electronics,2,800.00,New York,1600.00,PayPal
7732,3403,2/27/2022,Home Security Camera,Electronics,2,150.00,New York,300.00,redit Card
7733,3403,2/27/2022,Gourmet Chocolate Box,Food,20,15.00,New York,300.00,redit Card
7734,3403,2/27/2022,Smart Phone X,Electronics,18,500.00,New York,9000.00,PayPal
7735,3404,2/27/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
7736,3404,2/27/2022,Sunglasses,Clothing,2,50.00,New York,100.00,Cash
7737,3405,2/27/2022,Laptop Pro,Electronics,20,1000.00,Houston,20000.00,PayPal
7738,3406,2/27/2022,Designer Jeans,Clothing,1,80.00,Houston,80.00,Cash
7739,3406,2/27/2022,Wireless Earbuds,Electronics,15,100.00,Houston,1500.00,PayPal
7740,3407,2/27/2022,Organic Coffee Beans,Food,2,10.00,Houston,20.00,Cash
7741,3408,2/27/2022,LED TV 4K,Electronics,20,800.00,Houston,16000.00,PayPal
7742,3409,2/27/2022,Home Security Camera,Electronics,2,150.00,Houston,300.00,redit Card
7743,3409,2/27/2022,Gaming Console,Electronics,10,400.00,New York,4000.00,PayPal
7744,3410,2/27/2022,Handcrafted Jewelry,Clothing,2,200.00,Los Angeles,400.00,redit Card
7745,3410,2/27/2022,Gourmet Chocolate Box,Food,10,15.00,Chicago,150.00,Cash
7746,3411,2/27/2022,Smart Phone X,Electronics,20,500.00,Houston,10000.00,PayPal
7747,3412,2/27/2022,Smart Phone X,Electronics,25,500.00,San Francisco,12500.00,PayPal
7748,3412,2/27/2022,Sunglasses,Clothing,15,50.00,New York,750.00,credit Card
7749,3412,2/27/2022,Sunglasses,Clothing,24,50.00,Chicago,1200.00,PayPal
7750,3412,2/27/2022,Fitness Tracker,Electronics,20,100.00,Los Angeles,2000.00,PayPal
7751,3412,2/27/2022,Wireless Earbuds,Electronics,2,100.00,Houston,200.00,Cash
7752,3413,2/27/2022,LED TV 4K,Electronics,2,800.00,San Francisco,1600.00,PayPal
7753,3413,2/27/2022,Home Security Camera,Electronics,20,150.00,New York,3000.00,PayPal
7754,3413,2/27/2022,Gourmet Chocolate Box,Food,18,15.00,Los Angeles,270.00,Cash
7755,3413,2/27/2022,Smart Phone X,Electronics,2,500.00,Los Angeles,1000.00,PayPal
7756,3414,2/27/2022,Smart Phone X,Electronics,2,500.00,Chicago,1000.00,PayPal
7757,3415,2/27/2022,Sunglasses,Clothing,20,50.00,Chicago,1000.00,PayPal
7758,3415,2/27/2022,Laptop Pro,Electronics,1,1000.00,San Francisco,1000.00,PayPal
7759,3415,2/27/2022,Designer Jeans,Clothing,20,80.00,New York,1600.00,PayPal
7760,3415,2/27/2022,Wireless Earbuds,Electronics,2,100.00,Houston,200.00,Cash
7761,3416,2/27/2022,Organic Coffee Beans,Food,15,10.00,San Francisco,150.00,Cash
7762,3417,2/27/2022,LED TV 4K,Electronics,2,800.00,New York,1600.00,PayPal
7763,3417,2/27/2022,Home Security Camera,Electronics,10,150.00,Los Angeles,1500.00,PayPal
7764,3417,2/27/2022,Gaming Console,Electronics,2,400.00,Chicago,800.00,PayPal
7765,3417,2/27/2022,Handcrafted Jewelry,Clothing,10,200.00,Chicago,2000.00,PayPal
7766,3417,2/27/2022,Gourmet Chocolate Box,Food,20,15.00,San Francisco,300.00,redit Card
7767,3418,2/27/2022,Smart Phone X,Electronics,2,500.00,San Francisco,1000.00,PayPal
7768,3418,2/27/2022,Smart Phone X,Electronics,3,500.00,San Francisco,1500.00,PayPal
7769,3418,2/27/2022,Sunglasses,Clothing,2,50.00,San Francisco,100.00,Cash
7770,3419,2/27/2022,Sunglasses,Clothing,15,50.00,New York,750.00,credit Card
7771,3419,2/27/2022,Fitness Tracker,Electronics,2,100.00,New York,200.00,Cash
7772,3419,2/27/2022,Wireless Earbuds,Electronics,5,100.00,New York,500.00,redit Card
7773,3419,2/27/2022,LED TV 4K,Electronics,5,800.00,New York,4000.00,PayPal
7774,3420,2/27/2022,Home Security Camera,Electronics,2,150.00,Los Angeles,300.00,redit Card
7775,3421,2/27/2022,Gourmet Chocolate Box,Food,3,15.00,Los Angeles,45.00,Cash
7776,3421,2/27/2022,Smart Phone X,Electronics,2,500.00,Los Angeles,1000.00,PayPal
7777,3422,2/27/2022,Smart Phone X,Electronics,15,500.00,Los Angeles,7500.00,PayPal
7778,3423,2/27/2022,Sunglasses,Clothing,2,50.00,Los Angeles,100.00,Cash
7779,3423,2/27/2022,Laptop Pro,Electronics,5,1000.00,Los Angeles,5000.00,PayPal
7780,3423,2/27/2022,Designer Jeans,Clothing,25,80.00,Los Angeles,2000.00,PayPal
7781,3423,2/27/2022,Wireless Earbuds,Electronics,5,100.00,New York,500.00,redit Card
7782,3423,2/27/2022,Organic Coffee Beans,Food,18,10.00,New York,180.00,Cash
7783,3423,2/27/2022,LED TV 4K,Electronics,4,800.00,New York,3200.00,PayPal
7784,3423,2/27/2022,Home Security Camera,Electronics,5,150.00,New York,750.00,credit Card
7785,3423,2/27/2022,Gaming Console,Electronics,10,400.00,New York,4000.00,PayPal
7786,3424,2/27/2022,Handcrafted Jewelry,Clothing,4,200.00,New York,800.00,PayPal
7787,3424,2/27/2022,Gourmet Chocolate Box,Food,1,15.00,New York,15.00,Cash
7788,3424,2/27/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
7789,3424,2/27/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
7790,3425,2/27/2022,Sunglasses,Clothing,5,50.00,Chicago,250.00,Cash
7791,3426,2/27/2022,Sunglasses,Clothing,18,50.00,Chicago,900.00,PayPal
7792,3426,2/27/2022,Fitness Tracker,Electronics,4,100.00,Chicago,400.00,redit Card
7793,3427,2/27/2022,Wireless Earbuds,Electronics,5,100.00,Chicago,500.00,redit Card
7794,3427,2/27/2022,LED TV 4K,Electronics,10,800.00,Chicago,8000.00,PayPal
7795,3428,2/27/2022,Home Security Camera,Electronics,1,150.00,Chicago,150.00,Cash
7796,3428,2/27/2022,Gourmet Chocolate Box,Food,3,15.00,Houston,45.00,Cash
7797,3429,2/27/2022,Smart Phone X,Electronics,10,500.00,Houston,5000.00,PayPal
7798,3429,2/27/2022,Smart Phone X,Electronics,4,500.00,Houston,2000.00,PayPal
7799,3430,2/27/2022,Sunglasses,Clothing,10,50.00,Chicago,500.00,redit Card
7800,3430,2/27/2022,Laptop Pro,Electronics,10,1000.00,Chicago,10000.00,PayPal
7801,3430,2/27/2022,Designer Jeans,Clothing,15,80.00,Chicago,1200.00,PayPal
7802,3431,2/27/2022,Wireless Earbuds,Electronics,2,100.00,Chicago,200.00,Cash
7803,3431,2/27/2022,Organic Coffee Beans,Food,1,10.00,Houston,10.00,Cash
7804,3431,2/27/2022,LED TV 4K,Electronics,2,800.00,Houston,1600.00,PayPal
7805,3432,2/27/2022,Home Security Camera,Electronics,3,150.00,Houston,450.00,redit Card
7806,3432,2/27/2022,Gaming Console,Electronics,5,400.00,Chicago,2000.00,PayPal
7807,3432,2/27/2022,Handcrafted Jewelry,Clothing,4,200.00,Chicago,800.00,PayPal
7808,3433,2/27/2022,Gourmet Chocolate Box,Food,8,15.00,Chicago,120.00,Cash
7809,3433,2/27/2022,Smart Phone X,Electronics,9,500.00,Chicago,4500.00,PayPal
7810,3434,2/27/2022,Smart Phone X,Electronics,7,500.00,New York,3500.00,PayPal
7811,3434,2/27/2022,Sunglasses,Clothing,2,50.00,New York,100.00,Cash
7812,3435,2/27/2022,Sunglasses,Clothing,10,50.00,New York,500.00,redit Card
7813,3436,2/27/2022,Fitness Tracker,Electronics,25,100.00,New York,2500.00,PayPal
7814,3436,2/27/2022,Wireless Earbuds,Electronics,15,100.00,New York,1500.00,PayPal
7815,3436,2/27/2022,LED TV 4K,Electronics,24,800.00,New York,19200.00,PayPal
7816,3436,2/27/2022,Home Security Camera,Electronics,20,150.00,Houston,3000.00,PayPal
7817,3437,2/27/2022,Gourmet Chocolate Box,Food,2,15.00,Houston,30.00,Cash
7818,3437,2/27/2022,Smart Phone X,Electronics,2,500.00,Houston,1000.00,PayPal
7819,3438,2/27/2022,Smart Phone X,Electronics,20,500.00,Houston,10000.00,PayPal
7820,3439,2/27/2022,Sunglasses,Clothing,18,50.00,Houston,900.00,PayPal
7821,3440,2/27/2022,Laptop Pro,Electronics,2,1000.00,Houston,2000.00,PayPal
7822,3440,2/27/2022,Designer Jeans,Clothing,2,80.00,New York,160.00,Cash
7823,3440,2/27/2022,Wireless Earbuds,Electronics,20,100.00,Los Angeles,2000.00,PayPal
7824,3440,2/27/2022,Organic Coffee Beans,Food,1,10.00,Chicago,10.00,Cash
7825,3441,2/27/2022,LED TV 4K,Electronics,20,800.00,Houston,16000.00,PayPal
7826,3442,2/27/2022,Home Security Camera,Electronics,2,150.00,San Francisco,300.00,redit Card
7827,3442,2/27/2022,Gaming Console,Electronics,15,400.00,New York,6000.00,PayPal
7828,3443,2/27/2022,Handcrafted Jewelry,Clothing,2,200.00,Chicago,400.00,redit Card
7829,3443,2/27/2022,Gourmet Chocolate Box,Food,10,15.00,Los Angeles,150.00,Cash
7830,3443,2/27/2022,Smart Phone X,Electronics,2,500.00,Houston,1000.00,PayPal
7831,3444,2/27/2022,Smart Phone X,Electronics,10,500.00,San Francisco,5000.00,PayPal
7832,3444,2/27/2022,Sunglasses,Clothing,20,50.00,New York,1000.00,PayPal
7833,3444,2/27/2022,Sunglasses,Clothing,2,50.00,Los Angeles,100.00,Cash
7834,3445,2/27/2022,Fitness Tracker,Electronics,3,100.00,Los Angeles,300.00,redit Card
7835,3445,2/27/2022,Wireless Earbuds,Electronics,2,100.00,Chicago,200.00,Cash
7836,3445,2/27/2022,LED TV 4K,Electronics,15,800.00,Chicago,12000.00,PayPal
7837,3446,2/27/2022,Home Security Camera,Electronics,2,150.00,San Francisco,300.00,redit Card
7838,3446,2/27/2022,Gourmet Chocolate Box,Food,5,15.00,New York,75.00,Cash
7839,3447,2/27/2022,Smart Phone X,Electronics,25,500.00,Houston,12500.00,PayPal
7840,3447,2/27/2022,Smart Phone X,Electronics,5,500.00,San Francisco,2500.00,PayPal
7841,3447,2/27/2022,Sunglasses,Clothing,18,50.00,New York,900.00,PayPal
7842,3447,2/27/2022,Laptop Pro,Electronics,4,1000.00,Los Angeles,4000.00,PayPal
7843,3448,2/27/2022,Designer Jeans,Clothing,5,80.00,Chicago,400.00,redit Card
7844,3448,2/27/2022,Wireless Earbuds,Electronics,10,100.00,Chicago,1000.00,PayPal
7845,3448,2/27/2022,Organic Coffee Beans,Food,4,10.00,San Francisco,40.00,Cash
7846,3448,2/27/2022,LED TV 4K,Electronics,1,800.00,San Francisco,800.00,PayPal
7847,3449,2/27/2022,Home Security Camera,Electronics,2,150.00,San Francisco,300.00,redit Card
7848,3449,2/27/2022,Gaming Console,Electronics,2,400.00,San Francisco,800.00,PayPal
7849,3449,2/27/2022,Handcrafted Jewelry,Clothing,5,200.00,New York,1000.00,PayPal
7850,3450,2/27/2022,Gourmet Chocolate Box,Food,18,15.00,New York,270.00,Cash
7851,3450,2/27/2022,Smart Phone X,Electronics,4,500.00,New York,2000.00,PayPal
7852,3450,2/27/2022,Smart Phone X,Electronics,5,500.00,New York,2500.00,PayPal
7853,3451,2/27/2022,Sunglasses,Clothing,10,50.00,Los Angeles,500.00,redit Card
7854,3451,2/27/2022,Sunglasses,Clothing,1,50.00,Los Angeles,50.00,Cash
7855,3452,2/27/2022,Fitness Tracker,Electronics,3,100.00,Los Angeles,300.00,redit Card
7856,3452,2/27/2022,Wireless Earbuds,Electronics,10,100.00,Los Angeles,1000.00,PayPal
7857,3452,2/27/2022,LED TV 4K,Electronics,4,800.00,Los Angeles,3200.00,PayPal
7858,3453,2/27/2022,Home Security Camera,Electronics,10,150.00,Los Angeles,1500.00,PayPal
7859,3454,2/27/2022,Gourmet Chocolate Box,Food,10,15.00,Los Angeles,150.00,Cash
7860,3454,2/27/2022,Smart Phone X,Electronics,15,500.00,New York,7500.00,PayPal
7861,3454,2/27/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
7862,3454,2/27/2022,Sunglasses,Clothing,1,50.00,New York,50.00,Cash
7863,3455,2/27/2022,Laptop Pro,Electronics,2,1000.00,New York,2000.00,PayPal
7864,3455,2/27/2022,Designer Jeans,Clothing,3,80.00,New York,240.00,Cash
7865,3455,2/27/2022,Wireless Earbuds,Electronics,5,100.00,New York,500.00,redit Card
7866,3456,2/27/2022,Organic Coffee Beans,Food,4,10.00,New York,40.00,Cash
7867,3456,2/27/2022,LED TV 4K,Electronics,8,800.00,New York,6400.00,PayPal
7868,3457,2/27/2022,Home Security Camera,Electronics,9,150.00,New York,1350.00,PayPal
7869,3457,2/27/2022,Gaming Console,Electronics,7,400.00,Chicago,2800.00,PayPal
7870,3458,2/27/2022,Handcrafted Jewelry,Clothing,2,200.00,Chicago,400.00,redit Card
7871,3458,2/27/2022,Gourmet Chocolate Box,Food,10,15.00,Chicago,150.00,Cash
7872,3459,2/27/2022,Smart Phone X,Electronics,25,500.00,Chicago,12500.00,PayPal
7873,3459,2/27/2022,Smart Phone X,Electronics,15,500.00,Chicago,7500.00,PayPal
7874,3460,2/27/2022,Sunglasses,Clothing,24,50.00,Chicago,1200.00,PayPal
7875,3460,2/27/2022,Sunglasses,Clothing,20,50.00,Houston,1000.00,PayPal
7876,3460,2/27/2022,Fitness Tracker,Electronics,2,100.00,Houston,200.00,Cash
7877,3461,2/27/2022,Wireless Earbuds,Electronics,2,100.00,Houston,200.00,Cash
7878,3461,2/27/2022,LED TV 4K,Electronics,20,800.00,Chicago,16000.00,PayPal
7879,3462,2/27/2022,Home Security Camera,Electronics,18,150.00,Chicago,2700.00,PayPal
7880,3462,2/27/2022,Gourmet Chocolate Box,Food,2,15.00,Chicago,30.00,Cash
7881,3463,2/27/2022,Smart Phone X,Electronics,2,500.00,Chicago,1000.00,PayPal
7882,3463,2/27/2022,Smart Phone X,Electronics,20,500.00,Houston,10000.00,PayPal
7883,3464,2/27/2022,Sunglasses,Clothing,1,50.00,Houston,50.00,Cash
7884,3464,2/27/2022,Laptop Pro,Electronics,20,1000.00,Houston,20000.00,PayPal
7885,3464,2/27/2022,Designer Jeans,Clothing,2,80.00,Chicago,160.00,Cash
7886,3465,2/27/2022,Wireless Earbuds,Electronics,15,100.00,Chicago,1500.00,PayPal
7887,3466,2/27/2022,Organic Coffee Beans,Food,2,10.00,Chicago,20.00,Cash
7888,3467,2/27/2022,LED TV 4K,Electronics,10,800.00,Chicago,8000.00,PayPal
7889,3467,2/27/2022,Home Security Camera,Electronics,2,150.00,New York,300.00,redit Card
7890,3467,2/27/2022,Gaming Console,Electronics,10,400.00,New York,4000.00,PayPal
7891,3468,2/27/2022,Handcrafted Jewelry,Clothing,20,200.00,New York,4000.00,PayPal
7892,3469,2/27/2022,Gourmet Chocolate Box,Food,2,15.00,New York,30.00,Cash
7893,3470,2/27/2022,Smart Phone X,Electronics,3,500.00,New York,1500.00,PayPal
7894,3470,2/27/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
7895,3471,2/27/2022,Sunglasses,Clothing,15,50.00,Houston,750.00,credit Card
7896,3472,2/28/2022,Sunglasses,Clothing,2,50.00,Houston,100.00,Cash
7897,3473,2/28/2022,Fitness Tracker,Electronics,5,100.00,Houston,500.00,redit Card
7898,3473,2/28/2022,Wireless Earbuds,Electronics,25,100.00,Houston,2500.00,PayPal
7899,3473,2/28/2022,LED TV 4K,Electronics,5,800.00,Houston,4000.00,PayPal
7900,3473,2/28/2022,Home Security Camera,Electronics,18,150.00,Houston,2700.00,PayPal
7901,3473,2/28/2022,Gourmet Chocolate Box,Food,4,15.00,New York,60.00,Cash
7902,3473,2/28/2022,Smart Phone X,Electronics,5,500.00,Los Angeles,2500.00,PayPal
7903,3473,2/28/2022,Smart Phone X,Electronics,10,500.00,Chicago,5000.00,PayPal
7904,3473,2/28/2022,Sunglasses,Clothing,4,50.00,Houston,200.00,Cash
7905,3473,2/28/2022,Laptop Pro,Electronics,1,1000.00,San Francisco,1000.00,PayPal
7906,3473,2/28/2022,Designer Jeans,Clothing,2,80.00,New York,160.00,Cash
7907,3473,2/28/2022,Wireless Earbuds,Electronics,2,100.00,Chicago,200.00,Cash
7908,3473,2/28/2022,Organic Coffee Beans,Food,5,10.00,Los Angeles,50.00,Cash
7909,3473,2/28/2022,LED TV 4K,Electronics,18,800.00,Houston,14400.00,PayPal
7910,3473,2/28/2022,Home Security Camera,Electronics,4,150.00,San Francisco,600.00,credit Card
7911,3474,2/28/2022,Gaming Console,Electronics,5,400.00,New York,2000.00,PayPal
7912,3474,2/28/2022,Handcrafted Jewelry,Clothing,10,200.00,Los Angeles,2000.00,PayPal
7913,3475,2/28/2022,Gourmet Chocolate Box,Food,1,15.00,Los Angeles,15.00,Cash
7914,3476,2/28/2022,Smart Phone X,Electronics,3,500.00,Chicago,1500.00,PayPal
7915,3476,2/28/2022,Smart Phone X,Electronics,10,500.00,Chicago,5000.00,PayPal
7916,3476,2/28/2022,Sunglasses,Clothing,4,50.00,San Francisco,200.00,Cash
7917,3476,2/28/2022,Sunglasses,Clothing,10,50.00,New York,500.00,redit Card
7918,3476,2/28/2022,Fitness Tracker,Electronics,10,100.00,Houston,1000.00,PayPal
7919,3476,2/28/2022,Wireless Earbuds,Electronics,15,100.00,San Francisco,1500.00,PayPal
7920,3476,2/28/2022,LED TV 4K,Electronics,2,800.00,New York,1600.00,PayPal
7921,3477,2/28/2022,Home Security Camera,Electronics,1,150.00,Los Angeles,150.00,Cash
7922,3478,2/28/2022,Gourmet Chocolate Box,Food,2,15.00,Chicago,30.00,Cash
7923,3479,2/28/2022,Smart Phone X,Electronics,3,500.00,Chicago,1500.00,PayPal
7924,3480,2/28/2022,Smart Phone X,Electronics,5,500.00,San Francisco,2500.00,PayPal
7925,3481,2/28/2022,Sunglasses,Clothing,4,50.00,San Francisco,200.00,Cash
7926,3482,2/28/2022,Laptop Pro,Electronics,8,1000.00,San Francisco,8000.00,PayPal
7927,3482,2/28/2022,Designer Jeans,Clothing,9,80.00,San Francisco,720.00,credit Card
7928,3482,2/28/2022,Wireless Earbuds,Electronics,7,100.00,New York,700.00,credit Card
7929,3483,2/28/2022,Organic Coffee Beans,Food,2,10.00,New York,20.00,Cash
7930,3483,2/28/2022,LED TV 4K,Electronics,10,800.00,New York,8000.00,PayPal
7931,3483,2/28/2022,Home Security Camera,Electronics,25,150.00,New York,3750.00,PayPal
7932,3483,2/28/2022,Gaming Console,Electronics,15,400.00,Los Angeles,6000.00,PayPal
7933,3484,2/28/2022,Handcrafted Jewelry,Clothing,24,200.00,Los Angeles,4800.00,PayPal
7934,3484,2/28/2022,Gourmet Chocolate Box,Food,20,15.00,Los Angeles,300.00,redit Card
7935,3485,2/28/2022,Smart Phone X,Electronics,2,500.00,Los Angeles,1000.00,PayPal
7936,3486,2/28/2022,Smart Phone X,Electronics,2,500.00,Los Angeles,1000.00,PayPal
7937,3487,2/28/2022,Sunglasses,Clothing,20,50.00,Los Angeles,1000.00,PayPal
7938,3488,2/28/2022,Sunglasses,Clothing,18,50.00,Los Angeles,900.00,PayPal
7939,3488,2/28/2022,Fitness Tracker,Electronics,2,100.00,New York,200.00,Cash
7940,3489,2/28/2022,Wireless Earbuds,Electronics,2,100.00,New York,200.00,Cash
7941,3490,2/28/2022,LED TV 4K,Electronics,20,800.00,New York,16000.00,PayPal
7942,3490,2/28/2022,Home Security Camera,Electronics,1,150.00,New York,150.00,Cash
7943,3490,2/28/2022,Gourmet Chocolate Box,Food,20,15.00,New York,300.00,redit Card
7944,3491,2/28/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
7945,3492,2/28/2022,Smart Phone X,Electronics,15,500.00,New York,7500.00,PayPal
7946,3492,2/28/2022,Sunglasses,Clothing,2,50.00,New York,100.00,Cash
7947,3493,2/28/2022,Laptop Pro,Electronics,10,1000.00,New York,10000.00,PayPal
7948,3493,2/28/2022,Designer Jeans,Clothing,2,80.00,Chicago,160.00,Cash
7949,3493,2/28/2022,Wireless Earbuds,Electronics,10,100.00,Chicago,1000.00,PayPal
7950,3493,2/28/2022,Organic Coffee Beans,Food,20,10.00,Chicago,200.00,Cash
7951,3494,2/28/2022,LED TV 4K,Electronics,2,800.00,Chicago,1600.00,PayPal
7952,3494,2/28/2022,Home Security Camera,Electronics,3,150.00,Chicago,450.00,redit Card
7953,3494,2/28/2022,Gaming Console,Electronics,2,400.00,Chicago,800.00,PayPal
7954,3495,2/28/2022,Handcrafted Jewelry,Clothing,15,200.00,Houston,3000.00,PayPal
7955,3495,2/28/2022,Gourmet Chocolate Box,Food,2,15.00,Houston,30.00,Cash
7956,3496,2/28/2022,Smart Phone X,Electronics,5,500.00,Houston,2500.00,PayPal
7957,3496,2/28/2022,Smart Phone X,Electronics,25,500.00,Chicago,12500.00,PayPal
7958,3496,2/28/2022,Sunglasses,Clothing,5,50.00,Chicago,250.00,Cash
7959,3497,2/28/2022,Sunglasses,Clothing,18,50.00,Chicago,900.00,PayPal
7960,3497,2/28/2022,Fitness Tracker,Electronics,4,100.00,Chicago,400.00,redit Card
7961,3497,2/28/2022,Wireless Earbuds,Electronics,5,100.00,Houston,500.00,redit Card
7962,3498,2/28/2022,LED TV 4K,Electronics,10,800.00,Houston,8000.00,PayPal
7963,3499,2/28/2022,Home Security Camera,Electronics,4,150.00,Houston,600.00,credit Card
7964,3499,2/28/2022,Gourmet Chocolate Box,Food,1,15.00,Chicago,15.00,Cash
7965,3499,2/28/2022,Smart Phone X,Electronics,2,500.00,Chicago,1000.00,PayPal
7966,3500,2/28/2022,Smart Phone X,Electronics,2,500.00,Chicago,1000.00,PayPal
7967,3500,2/28/2022,Sunglasses,Clothing,5,50.00,Chicago,250.00,Cash
7968,3500,2/28/2022,Laptop Pro,Electronics,18,1000.00,New York,18000.00,PayPal
